Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= HUAWEIMT7-CL00 &RL=1080*1812&OS=6.0&API=23
Q-UA2: QV=2&PL=IOS&PR=QB&DE=PHONE&VE=GA&VN=7.9.0.3650&CO=IWK&RL=750*1334&MO=iPhone6&CHID=50001&LCID=10132&OS=11.2.5&REF=qb_0
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tenc
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR9PlustmA &RL=1080*1920&OS=5.1.1&API=22
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&V
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043670&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= vivoV3MA &RL=720*1280&OS=5.1&API=22
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= PRA-AL00X &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=
Q-UA2: QV=2&PL=IOS&PR=QB&DE=PHONE&VE=GA&VN=7.9.0.3650&CO=IWK&RL=750*1334&MO=iPhone91&CHID=50001&LCID=10132&OS=10.3.3&REF=qb_0
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G5700 &RL=720*1280&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR9tm &RL=1080*1920&OS=5.1&API=22
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=92396&LCID=10246&MO= SM-N9009 &RL=1080*1920&OS=5.0&API=21
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= BirdL900 &RL=720*1280&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= BirdL900 &RL=720*1280&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.gamehelper.speed&PPVN=2.4.0.1109&TBSVC=43300&CO=BK&COVC=043670&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= VKY-AL00 &RL=1440*2560&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.gamehelper.speed&PPVN=2.4.0.1109&TBSVC=43300&CO=BK&COVC=043670&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= VKY-AL00 &RL=1440*2560&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.gamehelper.speed&PPVN=2.4.0.1109&TBSVC=43300&CO=BK&COVC=043670&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= VKY-AL00 &RL=1440*2560&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.gamehelper.speed&PPVN=2.4.0.1109&TBSVC=43300&CO=BK&COVC=043670&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= VKY-AL00 &RL=1440*2560&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043613&PB=GE
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043613&PB=GE
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= CAM-TL00H &RL=720*1208&OS=6.0&API=23
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSV
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= vivoX9 &RL=1080*1920&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=6.6.1.2390&TBSVC=26001&CO=BK&COVC=036711&PB=TMS&VE=GA&DE=PHONE&CHID=92783&LCID=9729&MO= BLN-AL40 &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=92396&LCID=10246&MO= SM-N9009 &RL=1080*1920&OS=5.0&API=21
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=7.8.0.3542&TBSVC=26001&CO=BK&COVC=037840&PB=GE&VE=LAB&DE=PHONE&CHID=0&LCID=10116&MO= HUAWEINXT-TL00 &RL=1080*1812&OS=6.0&API=23
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= BirdL900 &RL=720*1280&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= BirdL900 &RL=720*1280&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=60009&LCID=10246&MO= A31u &RL=480*854&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&C
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G7106 &RL=720*1280&OS=4.3&API=18
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G7106 &RL=720*1280&OS=4.3&API=18
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= TRT-AL00 &RL=720*1208&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043807&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= VKY-AL00 &RL=1440*2560&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.0.1.3762&TBSVC=0&CO=BK&COVC=038051&PB=GE&VE=GA&DE=PHONE&CHID=81039&LCID=10209&MO= LeX520 &RL=1080*1920&OS=6.0.1&API=23
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*1920&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*1920&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.0.1.3762&TBSVC=0&CO=BK&COVC=038051&PB=GE&VE=GA&DE=PHONE&CHID=81039&LCID=10209&MO= LeX520 &RL=1080*1920&OS=6.0.1&API=23
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=5.1.0.11270&TBSVC=43100&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOR11s &RL=1080*2016&OS=7.1.1&API=25
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= HUAWEIMT7-CL00 &RL=1080*1812&OS=6.0&API=23
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=6.6.1.2390&TBSVC=26001&CO=BK&COVC=036711&PB=TMS&VE=GA&DE=PHONE&CHID=92783&LCID=9729&MO= PRA-AL00 &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=2&PL=IOS&PR=QB&DE=PHONE&VE=GA&VN=7.6.0.3302&CO=IWK&RL=1242*2208&MO=iPhone6sp&CHID=50001&LCID=10028&OS=11.1.1&REF=qb_0
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= vivoY51 &RL=540*960&OS=5.1.1&API=22
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= EVA-AL10 &RL=1080*1794&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=WX&PP=com.tencent.mm&PPVN=6.6.3&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= HUAWEINXT-AL10 &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= BirdL900 &RL=720*1280&OS=4.4.4&API=19
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= OPPOA57 &RL=720*1280&OS=6.0.1&API=23
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= A51 &RL=720*1280&OS=5.1.1&API=22
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= BLN-AL10 &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G7106 &RL=720*1280&OS=4.3&API=18
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= ALP-AL00 &RL=1440*2560&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.0.1.3762&TBSVC=26001&CO=BK&COVC=038051&PB=GE&VE=GA&DE=PHONE&CHID=78711&LCID=10209&MO= vivoY33 &RL=720*1280&OS=5.0.2&API=21
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.0.1.3762&TBSVC=26001&CO=BK&COVC=038051&PB=GE&VE=GA&DE=PHONE&CHID=78711&LCID=10209&MO= vivoY33 &RL=720*1280&OS=5.0.2&API=21
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70124&LCID=10246&MO= STF-AL10 &RL=1080*1920&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-C7010 &RL=1080*1920&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=6.0.0.14300&TBSVC=43500&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= vivoY66 &RL=1280*720&OS=6.0.1&API=23
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=6.6.1.2390&TBSVC=26001&CO=BK&COVC=036711&PB=TMS&VE=GA&DE=PHONE&CHID=92783&LCID=9729&MO= PRA-AL00X &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=6.6.1.2390&TBSVC=26001&CO=BK&COVC=036711&PB=TMS&VE=GA&DE=PHONE&CHID=92783&LCID=9729&MO= PRA-AL00X &RL=1080*1812&OS=7.0&API=24
Q-UA2: QV=2&PL=IOS&PR=QB&DE=PHONE&VE=GA&VN=7.7.1.3538&CO=IMTT&RL=750*1334&MO=iPhone6&CHID=50001&LCID=10084&OS=10.3.1&REF=qb_0
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G5700 &RL=720*1280&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=6.6.1.2390&TBSVC=26001&CO=BK&COVC=036711&PB=TMS&VE=GA&DE=PHONE&CHID=92434&LCID=9826&MO= HLTE300T &RL=720*1358&OS=7.1.2&API=25
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G5700 &RL=720*1280&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=1&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=70189&LCID=10246&MO= SM-G5700 &RL=720*1280&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.tencent.mtt&PPVN=8.2.0.3951&TBSVC=43100&CO=BK&COVC=038230&PB=GE&VE=GA&DE=PHONE&CHID=73387&LCID=10246&MO= MI5s &RL=1080*1920&OS=7.0&API=24
Q-UA2: QV=3&PL=ADR&PR=TRD&PP=com.tencent.qqlive&PPVN=6.0.0.14300&TBSVC=43500&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= vivoY66 &RL=1280*720&OS=6.0.1&API=23
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*1920&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QB&PP=com.android.browser&PPVN=7.3.2.3081&TBSVC=26001&CO=BK&COVC=037322&PB=TMS&VE=B2&DE=PHONE&CHID=92783&LCID=10065&MO= STF-AL00 &RL=1080*1920&OS=8.0.0&API=26
Q-UA2: QV=3&PL=ADR&PR=QQ&PP=com.tencent.mobileqq&PPVN=7.5.0&TBSVC=43603&CO=BK&COVC=043906&PB=GE&VE=GA&DE=PHONE&CHID=0&LCID=9422&MO= KOPOL128 &RL=480*854&OS=4.4.4&API=19
